zip_code,year,walkability_category,active_license_count,category_weight
60629,2016,fresh_food_and_daily_needs,644,1932
60629,2016,home_based_or_non_storefront,96,0
60629,2016,industrial_or_logistics,26,-52
60629,2016,local_retail_and_commercial_services,148,148
60629,2016,personal_and_health_services,129,258
60629,2016,restaurants_and_social_life,57,171
60629,2016,uncategorized,255,0
60629,2017,auto_oriented,106,-318
60629,2017,community_and_entertainment,11,22
60629,2017,fresh_food_and_daily_needs,854,2562
60629,2017,home_based_or_non_storefront,121,0
60629,2017,industrial_or_logistics,42,-84
60629,2017,local_retail_and_commercial_services,178,178
60629,2017,personal_and_health_services,178,356
60629,2017,restaurants_and_social_life,99,297
60629,2017,uncategorized,330,0
60629,2018,auto_oriented,68,-204
60629,2018,community_and_entertainment,16,32
60629,2018,fresh_food_and_daily_needs,675,2025
60629,2018,home_based_or_non_storefront,96,0
60629,2018,industrial_or_logistics,25,-50
60629,2018,local_retail_and_commercial_services,153,153
60629,2018,personal_and_health_services,124,248
60629,2018,restaurants_and_social_life,63,189
60629,2018,uncategorized,225,0
60629,2019,auto_oriented,102,-306
60629,2019,community_and_entertainment,22,44
60629,2019,fresh_food_and_daily_needs,847,2541
60629,2019,home_based_or_non_storefront,128,0
60629,2019,industrial_or_logistics,39,-78
60629,2019,local_retail_and_commercial_services,187,187
60629,2019,personal_and_health_services,166,332
60629,2019,restaurants_and_social_life,102,306
60629,2019,uncategorized,285,0
60629,2020,auto_oriented,65,-195
60629,2020,community_and_entertainment,26,52
60629,2020,fresh_food_and_daily_needs,677,2031
60629,2020,home_based_or_non_storefront,102,0
60629,2020,industrial_or_logistics,23,-46
60629,2020,local_retail_and_commercial_services,138,138
60629,2020,personal_and_health_services,112,224
60629,2020,restaurants_and_social_life,66,198
60629,2020,uncategorized,195,0
60629,2021,auto_oriented,99,-297
60629,2021,community_and_entertainment,32,64
60629,2021,fresh_food_and_daily_needs,849,2547
60629,2021,home_based_or_non_storefront,136,0
60629,2021,industrial_or_logistics,36,-72
60629,2021,local_retail_and_commercial_services,179,179
60629,2021,personal_and_health_services,158,316
60629,2021,restaurants_and_social_life,103,309
60629,2021,uncategorized,258,0
60629,2022,auto_oriented,67,-201
60629,2022,community_and_entertainment,26,52
60629,2022,fresh_food_and_daily_needs,664,1992
60629,2022,home_based_or_non_storefront,111,0
60629,2022,industrial_or_logistics,23,-46
60629,2022,local_retail_and_commercial_services,136,136
60629,2022,personal_and_health_services,106,212
60629,2022,restaurants_and_social_life,61,183
60629,2022,uncategorized,185,0
60629,2023,auto_oriented,85,-255
60629,2023,community_and_entertainment,33,66
60629,2023,fresh_food_and_daily_needs,777,2331
60629,2023,home_based_or_non_storefront,129,0
60629,2023,industrial_or_logistics,35,-70
60629,2023,local_retail_and_commercial_services,162,162
60629,2023,personal_and_health_services,142,284
60629,2023,restaurants_and_social_life,94,282
60629,2023,uncategorized,227,0
60629,2024,auto_oriented,60,-180
60629,2024,community_and_entertainment,36,72
60629,2024,fresh_food_and_daily_needs,691,2073
60629,2024,home_based_or_non_storefront,97,0
60629,2024,industrial_or_logistics,24,-48
60629,2024,local_retail_and_commercial_services,137,137
60629,2024,personal_and_health_services,106,212
60629,2024,restaurants_and_social_life,66,198
60629,2024,uncategorized,169,0
60629,2025,auto_oriented,82,-246
60629,2025,community_and_entertainment,39,78
60629,2025,fresh_food_and_daily_needs,780,2340
60629,2025,home_based_or_non_storefront,94,0
60629,2025,industrial_or_logistics,31,-62
60629,2025,local_retail_and_commercial_services,141,141
60629,2025,personal_and_health_services,129,258
60629,2025,restaurants_and_social_life,96,288
60629,2025,uncategorized,191,0
60630,2000,home_based_or_non_storefront,1,0
60630,2000,industrial_or_logistics,1,-2
60630,2000,uncategorized,10,0
60630,2001,auto_oriented,2,-6
60630,2001,fresh_food_and_daily_needs,13,39
60630,2001,home_based_or_non_storefront,2,0
60630,2001,industrial_or_logistics,9,-18
60630,2001,local_retail_and_commercial_services,1,1
60630,2001,restaurants_and_social_life,6,18
60630,2001,uncategorized,35,0
60630,2002,auto_oriented,90,-270
60630,2002,community_and_entertainment,8,16
60630,2002,fresh_food_and_daily_needs,368,1104
60630,2002,home_based_or_non_storefront,86,0
60630,2002,industrial_or_logistics,82,-164
60630,2002,local_retail_and_commercial_services,39,39
60630,2002,personal_and_health_services,43,86
60630,2002,restaurants_and_social_life,140,420
60630,2002,uncategorized,699,0
60630,2003,auto_oriented,168,-504
60630,2003,community_and_entertainment,18,36
60630,2003,fresh_food_and_daily_needs,677,2031
60630,2003,home_based_or_non_storefront,161,0
60630,2003,industrial_or_logistics,154,-308
60630,2003,local_retail_and_commercial_services,79,79
60630,2003,personal_and_health_services,90,180
60630,2003,restaurants_and_social_life,212,636
60630,2003,uncategorized,1321,0
60630,2004,auto_oriented,163,-489
60630,2004,community_and_entertainment,22,44
60630,2004,fresh_food_and_daily_needs,651,1953
60630,2004,home_based_or_non_storefront,160,0
60630,2004,industrial_or_logistics,154,-308
60630,2004,local_retail_and_commercial_services,84,84
60630,2004,personal_and_health_services,110,220
60630,2004,restaurants_and_social_life,152,456
60630,2004,uncategorized,1335,0
60630,2005,auto_oriented,158,-474
60630,2005,community_and_entertainment,26,52
60630,2005,fresh_food_and_daily_needs,625,1875
60630,2005,home_based_or_non_storefront,160,0
60630,2005,industrial_or_logistics,166,-332
60630,2005,local_retail_and_commercial_services,85,85
60630,2005,personal_and_health_services,80,160
60630,2005,restaurants_and_social_life,150,450
60630,2005,uncategorized,1329,0
60630,2006,auto_oriented,153,-459
60630,2006,community_and_entertainment,21,42
60630,2006,fresh_food_and_daily_needs,617,1851
60630,2006,home_based_or_non_storefront,158,0
60630,2006,industrial_or_logistics,169,-338
60630,2006,local_retail_and_commercial_services,86,86
60630,2006,personal_and_health_services,42,84
60630,2006,restaurants_and_social_life,151,453
60630,2006,uncategorized,1320,0
60630,2007,auto_oriented,203,-609
60630,2007,community_and_entertainment,29,58
60630,2007,fresh_food_and_daily_needs,823,2469
60630,2007,home_based_or_non_storefront,196,0
60630,2007,industrial_or_logistics,218,-436
60630,2007,local_retail_and_commercial_services,97,97
60630,2007,personal_and_health_services,50,100
60630,2007,restaurants_and_social_life,211,633
60630,2007,uncategorized,1715,0
60630,2008,auto_oriented,86,-258
60630,2008,community_and_entertainment,22,44
60630,2008,fresh_food_and_daily_needs,356,1068
60630,2008,home_based_or_non_storefront,70,0
60630,2008,industrial_or_logistics,78,-156
60630,2008,local_retail_and_commercial_services,44,44
60630,2008,personal_and_health_services,21,42
60630,2008,restaurants_and_social_life,81,243
60630,2008,uncategorized,759,0
60630,2009,auto_oriented,141,-423
60630,2009,community_and_entertainment,25,50
60630,2009,fresh_food_and_daily_needs,559,1677
60630,2009,home_based_or_non_storefront,125,0
60630,2009,industrial_or_logistics,142,-284
60630,2009,local_retail_and_commercial_services,64,64
60630,2009,personal_and_health_services,33,66
60630,2009,restaurants_and_social_life,137,411
60630,2009,uncategorized,1229,0
60630,2010,auto_oriented,91,-273
60630,2010,community_and_entertainment,22,44
60630,2010,fresh_food_and_daily_needs,360,1080
60630,2010,home_based_or_non_storefront,73,0
60630,2010,industrial_or_logistics,78,-156
60630,2010,local_retail_and_commercial_services,35,35
60630,2010,personal_and_health_services,18,36
60630,2010,restaurants_and_social_life,83,249
60630,2010,uncategorized,759,0
60630,2011,auto_oriented,136,-408
60630,2011,community_and_entertainment,30,60
60630,2011,fresh_food_and_daily_needs,540,1620
60630,2011,home_based_or_non_storefront,117,0
60630,2011,industrial_or_logistics,137,-274
60630,2011,local_retail_and_commercial_services,68,68
60630,2011,personal_and_health_services,60,120
60630,2011,restaurants_and_social_life,133,399
60630,2011,uncategorized,1133,0
60630,2012,auto_oriented,144,-432
60630,2012,community_and_entertainment,23,46
60630,2012,fresh_food_and_daily_needs,386,1158
60630,2012,home_based_or_non_storefront,145,0
60630,2012,industrial_or_logistics,94,-188
60630,2012,local_retail_and_commercial_services,54,54
60630,2012,personal_and_health_services,62,124
60630,2012,restaurants_and_social_life,87,261
60630,2012,uncategorized,836,0
60630,2013,auto_oriented,114,-342
60630,2013,community_and_entertainment,28,56
60630,2013,fresh_food_and_daily_needs,522,1566
60630,2013,home_based_or_non_storefront,103,0
60630,2013,industrial_or_logistics,98,-196
60630,2013,local_retail_and_commercial_services,91,91
60630,2013,personal_and_health_services,100,200
60630,2013,restaurants_and_social_life,131,393
60630,2013,uncategorized,793,0
60630,2014,auto_oriented,86,-258
60630,2014,community_and_entertainment,23,46
60630,2014,fresh_food_and_daily_needs,413,1239
60630,2014,home_based_or_non_storefront,79,0
60630,2014,industrial_or_logistics,57,-114
60630,2014,local_retail_and_commercial_services,86,86
60630,2014,personal_and_health_services,71,142
60630,2014,restaurants_and_social_life,82,246
60630,2014,uncategorized,511,0
60630,2015,auto_oriented,116,-348
60630,2015,community_and_entertainment,29,58
60630,2015,fresh_food_and_daily_needs,548,1644
60630,2015,home_based_or_non_storefront,104,0
60630,2015,industrial_or_logistics,95,-190
60630,2015,local_retail_and_commercial_services,133,133
60630,2015,personal_and_health_services,112,224
60630,2015,restaurants_and_social_life,133,399
60630,2015,uncategorized,628,0
60630,2016,auto_oriented,82,-246
60630,2016,community_and_entertainment,23,46
60630,2016,fresh_food_and_daily_needs,452,1356
60630,2016,home_based_or_non_storefront,84,0
60630,2016,industrial_or_logistics,54,-108
60630,2016,local_retail_and_commercial_services,104,104
60630,2016,personal_and_health_services,86,172
60630,2016,restaurants_and_social_life,85,255
60630,2016,uncategorized,408,0
60630,2017,auto_oriented,112,-336
60630,2017,community_and_entertainment,33,66
60630,2017,fresh_food_and_daily_needs,526,1578
60630,2017,home_based_or_non_storefront,103,0
60630,2017,industrial_or_logistics,93,-186
60630,2017,local_retail_and_commercial_services,158,158
60630,2017,personal_and_health_services,110,220
60630,2017,restaurants_and_social_life,124,372
60630,2017,uncategorized,513,0
60630,2018,auto_oriented,77,-231
60630,2018,community_and_entertainment,26,52
60630,2018,fresh_food_and_daily_needs,445,1335
60630,2018,home_based_or_non_storefront,78,0
60630,2018,industrial_or_logistics,53,-106
60630,2018,local_retail_and_commercial_services,120,120
60630,2018,personal_and_health_services,88,176
60630,2018,restaurants_and_social_life,87,261
60630,2018,uncategorized,342,0
60630,2019,auto_oriented,108,-324
60630,2019,community_and_entertainment,35,70
60630,2019,fresh_food_and_daily_needs,544,1632
60630,2019,home_based_or_non_storefront,95,0
60630,2019,industrial_or_logistics,81,-162
60630,2019,local_retail_and_commercial_services,158,158
60630,2019,personal_and_health_services,109,218
60630,2019,restaurants_and_social_life,128,384
60630,2019,uncategorized,436,0
60630,2020,auto_oriented,78,-234
60630,2020,community_and_entertainment,25,50
60630,2020,fresh_food_and_daily_needs,490,1470
60630,2020,home_based_or_non_storefront,82,0
60630,2020,industrial_or_logistics,48,-96
60630,2020,local_retail_and_commercial_services,121,121
60630,2020,personal_and_health_services,91,182
60630,2020,restaurants_and_social_life,95,285
60630,2020,uncategorized,295,0
60630,2021,auto_oriented,113,-339
60630,2021,community_and_entertainment,32,64
60630,2021,fresh_food_and_daily_needs,595,1785
60630,2021,home_based_or_non_storefront,102,0
60630,2021,industrial_or_logistics,78,-156
60630,2021,local_retail_and_commercial_services,146,146
60630,2021,personal_and_health_services,104,208
60630,2021,restaurants_and_social_life,138,414
60630,2021,uncategorized,377,0
60630,2022,auto_oriented,76,-228
60630,2022,community_and_entertainment,27,54
60630,2022,fresh_food_and_daily_needs,501,1503
60630,2022,home_based_or_non_storefront,83,0
60630,2022,industrial_or_logistics,48,-96
60630,2022,local_retail_and_commercial_services,123,123
60630,2022,personal_and_health_services,82,164
60630,2022,restaurants_and_social_life,86,258
60630,2022,uncategorized,255,0
60630,2023,auto_oriented,106,-318
60630,2023,community_and_entertainment,28,56
60630,2023,fresh_food_and_daily_needs,549,1647
60630,2023,home_based_or_non_storefront,83,0
60630,2023,industrial_or_logistics,74,-148
60630,2023,local_retail_and_commercial_services,145,145
60630,2023,personal_and_health_services,91,182
60630,2023,restaurants_and_social_life,127,381
60630,2023,uncategorized,306,0
60630,2024,auto_oriented,77,-231
60630,2024,community_and_entertainment,30,60
60630,2024,fresh_food_and_daily_needs,507,1521
60630,2024,home_based_or_non_storefront,70,0
60630,2024,industrial_or_logistics,47,-94
60630,2024,local_retail_and_commercial_services,125,125
60630,2024,personal_and_health_services,83,166
60630,2024,restaurants_and_social_life,92,276
60630,2024,uncategorized,209,0
60630,2025,auto_oriented,98,-294
60630,2025,community_and_entertainment,31,62
60630,2025,fresh_food_and_daily_needs,525,1575
60630,2025,home_based_or_non_storefront,74,0
60630,2025,industrial_or_logistics,68,-136
60630,2025,local_retail_and_commercial_services,143,143
60630,2025,personal_and_health_services,87,174
60630,2025,restaurants_and_social_life,130,390
60630,2025,uncategorized,240,0
60631,2000,fresh_food_and_daily_needs,2,6
60631,2000,uncategorized,10,0
60631,2001,auto_oriented,1,-3
60631,2001,community_and_entertainment,1,2
60631,2001,fresh_food_and_daily_needs,13,39
60631,2001,home_based_or_non_storefront,3,0
60631,2001,industrial_or_logistics,5,-10
60631,2001,local_retail_and_commercial_services,2,2
60631,2001,personal_and_health_services,4,8
60631,2001,restaurants_and_social_life,5,15
60631,2001,uncategorized,51,0
60631,2002,auto_oriented,25,-75
60631,2002,community_and_entertainment,18,36
60631,2002,fresh_food_and_daily_needs,144,432
60631,2002,home_based_or_non_storefront,33,0
60631,2002,industrial_or_logistics,36,-72
60631,2002,local_retail_and_commercial_services,17,17
60631,2002,personal_and_health_services,28,56
60631,2002,restaurants_and_social_life,91,273
60631,2002,uncategorized,463,0
60631,2003,auto_oriented,50,-150
60631,2003,community_and_entertainment,28,56
60631,2003,fresh_food_and_daily_needs,246,738
60631,2003,home_based_or_non_storefront,56,0
60631,2003,industrial_or_logistics,60,-120
60631,2003,local_retail_and_commercial_services,32,32
60631,2003,personal_and_health_services,50,100
60631,2003,restaurants_and_social_life,131,393
60631,2003,uncategorized,787,0
60631,2004,auto_oriented,47,-141
60631,2004,community_and_entertainment,28,56
60631,2004,fresh_food_and_daily_needs,258,774
60631,2004,home_based_or_non_storefront,62,0
60631,2004,industrial_or_logistics,59,-118
60631,2004,local_retail_and_commercial_services,34,34
60631,2004,personal_and_health_services,67,134
60631,2004,restaurants_and_social_life,102,306
